Rank,Author,Solved,Penalty,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012
756,"team604 郑州轻工业大学",1,01:36:58,,,,,,,01:36:58,,,,,
757,"team375 浙大城市学院",1,01:39:44,(-11),,,,,,,,,,,"00:39:44 (-3)"
758,"team073 西北农林科技大学",1,01:40:29,(-1),,,,,,,,,,,"00:40:29 (-3)"
759,"team848 湖南中医药大学",1,01:41:02,,,,,,,,(-5),,,,"01:01:02 (-2)"
760,"team925 南昌大学",1,01:42:21,(-1),,,,,,,,,,,"00:42:21 (-3)"
761,"team494 中国民航大学",1,01:43:00,(-4),,,,,,(-1),,,,,"01:03:00 (-2)"
762,"team402 哈尔滨理工大学",1,01:45:27,(-4),,,,,,(-1),,,,(-1),"01:05:27 (-2)"
763,"team847 哈尔滨工业大学（威海）",1,01:50:46,(-5),,,,,,,,,,,"00:30:46 (-4)"
764,"team915 南昌理工学院",1,01:53:32,(-5),,,,,,,,,,,"01:13:32 (-2)"
765,"team539 电子科技大学",1,01:57:34,,,,,,,,,,,,"01:37:34 (-1)"
766,"team324 中国地质大学（北京）",1,02:01:23,(-9),,,,,,,,,,,"00:41:23 (-4)"
767,"team455 北京化工大学",1,02:05:01,(-2),,,,,,(-5),,,,,"00:25:01 (-5)"
768,"team493 中国民航大学",1,02:06:29,(-5),,,,,,,,,,(-2),"01:06:29 (-3)"
769,"team280 武汉大学",1,02:07:19,,,,,,,,,,,,"00:47:19 (-4)"
770,"team027 大连东软信息学院",1,02:07:59,(-6),,,,,,,,,,,"01:07:59 (-3)"
771,"team896 安阳工学院",1,02:08:48,,,,,,,(-7),,,,(-2),"00:48:48 (-4)"
772,"team940 长沙师范学院",1,02:09:27,,,,,,,,,,,,"01:49:27 (-1)"
773,"team362 浙江育英职业技术学院",1,02:09:44,(-2),,,,,,,,,,,"00:29:44 (-5)"
774,"team592 南昌理工学院",1,02:18:01,(-2),,,,,,,,,,,"00:58:01 (-4)"
775,"team849 湖南中医药大学",1,02:21:45,(-2),,,,,,,(-3),,,(-2),"01:01:45 (-4)"
776,"team077 宁波职业技术学院",1,02:22:28,(-7),,,,,,,,,,,"00:42:28 (-5)"
777,"team177 莆田学院",1,02:24:48,,,,,,,,,,,,"01:04:48 (-4)"
778,"team046 阜阳师范大学",1,02:25:06,(-5),,,,,,,,,,,"02:05:06 (-1)"
779,"team072 西北农林科技大学",1,02:30:21,"02:10:21 (-1)",,,,,,,(-5),,,,(-13)
780,"team857 华中科技大学",1,02:31:19,"02:11:19 (-1)",,,,,,,,,,,(-5)
781,"team665 北方工业大学",1,02:32:00,(-5),,,,,,,,,,,"01:12:00 (-4)"
782,"team474 广西师范大学",1,02:32:22,,,,,,,,,,,,"01:12:22 (-4)"
783,"team868 常熟理工学院",1,02:32:41,(-1),,,,,,,,,,,"01:32:41 (-3)"
784,"team914 南昌理工学院",1,02:33:07,,,,,,,,,,,,"00:53:07 (-5)"
785,"team440 乐山师范学院",1,02:37:15,,,,,,,(-2),,,,,"01:37:15 (-3)"
786,"team045 阜阳师范大学",1,02:37:29,,,,,,,(-2),,,,(-1),"00:57:29 (-5)"
787,"team361 浙江育英职业技术学院",1,02:39:49,(-5),,,,,,,,,,(-2),"00:59:49 (-5)"
788,"team787 浙江财经大学",1,02:39:56,(-2),,,,,,(-8),,,,(-2),"00:59:56 (-5)"
789,"team504 南京航空航天大学",1,02:41:59,(-3),,,,,(-1),,,,,,"01:01:59 (-5)"
790,"team992 福建理工大学",1,02:42:05,(-6),,,,,,,,,,,"01:22:05 (-4)"
791,"team607 河南工程学院",1,02:46:24,02:46:24,,,,,,(-12),,,,,(-13)
792,"team196 韶关学院",1,02:47:27,(-1),,,,,,,,,,,"01:07:27 (-5)"
793,"team240 南京邮电大学通达学院",1,02:50:25,,,,,,,,,,,,"01:30:25 (-4)"
794,"team595 中国矿业大学徐海学院",1,02:50:42,(-4),,,,,,,,,,,"01:30:42 (-4)"
795,"team096 绍兴职业技术学院",1,02:53:22,,,,,,,(-1),,,,,"00:53:22 (-6)"
796,"team363 浙江育英职业技术学院",1,02:55:49,(-3),,,,,,,,,,,"00:55:49 (-6)"
797,"team832 南京邮电大学",1,02:57:43,,,,,,,(-3),,,,,"01:37:43 (-4)"
798,"team473 广西师范大学",1,02:58:59,,,,,,,,,,,,"01:58:59 (-3)"
799,"team093 长沙理工大学",1,03:03:49,(-5),,,(-1),,,,(-1),,,,"00:23:49 (-8)"
800,"team510 南京航空航天大学",1,03:04:41,(-5),,,,,,(-2),(-2),,,,"02:04:41 (-3)"
801,"team850 湖南中医药大学",1,03:10:02,(-3),,,,,,,,,,,"01:30:02 (-5)"
802,"team730 湖南信息学院",1,03:10:22,(-4),,(-4),,,,,(-2),,(-3),,"01:10:22 (-6)"
803,"team897 安阳工学院",1,03:11:07,,,,,,,,(-2),,,,"02:31:07 (-2)"
804,"team400 安徽大学",1,03:11:43,,,,,,,(-1),,,(-2),,"01:31:43 (-5)"
805,"team545 哈尔滨工业大学（威海）",1,03:14:39,(-8),,,,,,,,,,,"01:14:39 (-6)"
806,"team289 宁波大学",1,03:15:21,,,,,,,(-4),,,,,"02:35:21 (-2)"
807,"team518 浙江科技大学",1,03:17:32,(-2),,,,,,(-15),,,,,"01:17:32 (-6)"
808,"team605 河南工程学院",1,03:20:49,(-10),,,,,,,,,,,"01:00:49 (-7)"
809,"team509 南京航空航天大学",1,03:21:44,(-2),,,,,,,,,,,"01:41:44 (-5)"
810,"team477 杭州电子科技大学信息工程学院",1,03:23:18,(-2),,,,,,,(-1),,,,"01:03:18 (-7)"
811,"team895 安阳工学院",1,03:23:18,(-2),,,,,,(-1),,,,(-1),"02:03:18 (-4)"
812,"team204 武汉职业技术学院",1,03:24:45,(-1),,,,,,,,,,,"01:04:45 (-7)"
813,"team202 江西财经大学",1,03:27:33,,,,,,,,,,,,"02:47:33 (-2)"
814,"team664 北方工业大学",1,03:28:32,(-3),,,,,,,(-6),,,(-1),"01:08:32 (-7)"
815,"team597 中国矿业大学徐海学院",1,03:32:26,,,,,,,,,,,,"01:52:26 (-5)"
816,"team405 哈尔滨理工大学",1,03:42:02,,,,,,,(-2),,,,(-2),"01:02:02 (-8)"
817,"team436 乐山师范学院",1,03:42:14,(-19),,,,,,,,,,(-7),"01:02:14 (-8)"
818,"team236 阜阳师范大学",1,03:45:17,,,,,,,(-9),,,,,"01:25:17 (-7)"
819,"team708 北京师范大学珠海校区",1,03:46:08,(-3),,,,,,,(-1),,,,"01:46:08 (-6)"
820,"team070 安徽师范大学",1,03:50:07,,,,,,,,,,,,"01:50:07 (-6)"
821,"team977 天津大学",1,03:51:29,(-11),,,,,,(-1),(-13),,,,"01:51:29 (-6)"
822,"team291 宁波大学",1,03:52:01,"01:12:01 (-8)",,,,,,,,,,,
823,"team360 浙江育英职业技术学院",1,03:52:08,(-1),,,,,,,(-2),,,,"01:12:08 (-8)"
824,"team835 南京邮电大学",1,04:00:00,(-2),,,,,,,,,,(-11),"02:20:00 (-5)"
825,"team726 广西民族大学",1,04:07:19,(-6),,,,,,,,,,,"02:47:19 (-4)"
826,"team629 山东财经大学",1,04:07:43,,,,,,,,,,,,"01:07:43 (-9)"
827,"team1027 北京建筑大学",1,04:15:02,(-4),,,,,,,,,,,"01:55:02 (-7)"
828,"team430 中国矿业大学",1,04:28:31,(-3),,,,,,,,,,,"01:28:31 (-9)"
829,"team412 中原工学院",1,04:33:18,(-15),,,,,,,,,,,"01:53:18 (-8)"
830,"team1022 云南大学",1,04:41:23,,,,,,,(-1),,,,04:41:23,(-8)
831,"team178 莆田学院",1,04:48:31,,,,,,,,,,,,"01:08:31 (-11)"
832,"team438 乐山师范学院",1,05:04:46,,,,,,,,,,,,"02:24:46 (-8)"
833,"team224 大连海事大学",1,05:19:58,(-5),,,,,,,,,,,"02:19:58 (-9)"
834,"team742 华南师范大学",1,05:22:56,,,,,,,,,,,,"03:42:56 (-5)"
835,"team466 中南民族大学",1,05:23:38,(-4),,,,,,(-17),,,,,"01:23:38 (-12)"
836,"team239 南京邮电大学通达学院",1,05:27:52,,,,,,,,,,,,"01:47:52 (-11)"
837,"team406 哈尔滨理工大学",1,05:35:00,,,,,,,,,,,(-1),"03:55:00 (-5)"
838,"team826 南京邮电大学",1,05:48:09,(-4),,,,,,(-1),,,,,"02:08:09 (-11)"
839,"team157 杭州医学院",1,05:56:40,,,,,,,(-2),,,,,"04:36:40 (-4)"
840,"team825 南京邮电大学",1,06:03:00,,,,,,,(-1),,(-1),,,"03:03:00 (-9)"
841,"team795 香港科技大学（广州）",1,06:23:58,(-6),,,,,,,,,,,"03:43:58 (-8)"
842,"team279 河南工程学院",1,07:02:21,(-2),,,,,,,,,,,"03:42:21 (-10)"
843,"team746 华南师范大学",1,07:09:42,(-7),,(-19),,,,,,,,(-3),"02:49:42 (-13)"
844,"team468 延安大学西安创新学院",1,07:15:00,,,,,,,,,,,,"03:35:00 (-11)"
845,"team495 中国民航大学",1,07:42:19,(-4),,,,,,(-1),,,,,"02:22:19 (-16)"
846,"team898 安阳工学院",1,08:04:53,,,,,,,,,,(-3),(-3),"01:44:53 (-19)"
847,"team707 嘉兴大学",1,13:54:47,(-14),,,,,,(-51),,,,(-3),"03:34:47 (-31)"
848,"team001 华东师范大学第二附属中学",0,00:00:00,,,,,,,,,,,,
849,"team002 华东师范大学第二附属中学",0,00:00:00,,,,,,,,,,,,
850,"team017 广州市铁一中学",0,00:00:00,,,,,,,,,,,,
851,"team018 中国海洋大学",0,00:00:00,,,,,,,,,,,,
852,"team020 中国海洋大学",0,00:00:00,,,,,,,,,,,,
853,"team022 华东理工大学",0,00:00:00,,,,,,,,,,,,
854,"team026 西南大学",0,00:00:00,,,,,,,,,,,,
855,"team029 温州商学院",0,00:00:00,,,,,,,,,,,,
856,"team036 郑州外国语学校",0,00:00:00,,,,,,,,,,,,
857,"team037 四川省绵阳南山中学",0,00:00:00,,,,,,,,,,,,
858,"team038 浙江经贸职业技术学院",0,00:00:00,,,,,,,,,,,,(-12)
859,"team040 南京中医药大学",0,00:00:00,,,,,,,,,,,,
860,"team048 蒙自市第一高级中学",0,00:00:00,,,,,,,,,,,,
861,"team049 蒙自市第一高级中学",0,00:00:00,,,,,,,,,,,,
862,"team071 西北农林科技大学",0,00:00:00,,,,,,,,,,,,
863,"team075 西北农林科技大学",0,00:00:00,,,,,,,,,,,,
864,"team094 安徽财经大学",0,00:00:00,,,,,,,,,,,,
865,"team1001 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
866,"team1002 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
867,"team1003 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
868,"team1004 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
869,"team1005 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
870,"team1006 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
871,"team1007 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
872,"team1008 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
873,"team1009 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
874,"team1010 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
875,"team1011 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
876,"team1012 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
877,"team1013 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
878,"team1014 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
879,"team1015 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
880,"team1016 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
881,"team1017 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
882,"team1018 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
883,"team1020 杭州电子科技大学",0,00:00:00,,,,,,,,,,,,
884,"team1023 上海建桥学院",0,00:00:00,(-1),,,,,,,,,,,
885,"team1033 香港大学",0,00:00:00,,,,,,,,,,,,
886,"team1039 南京市第一中学",0,00:00:00,,,,,,,,,,,,
887,"team1041 南京市第一中学",0,00:00:00,,,,,,,,,,,,
888,"team1042 吉林大学",0,00:00:00,,,,,,,,,,,,
889,"team1043 南京理工大学",0,00:00:00,,,,,,,,,,,,
890,"team1044 东南大学",0,00:00:00,,,,,,,,,,,,
891,"team1045 东南大学",0,00:00:00,,,,,,,,,,,,
892,"team1047 湖南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
893,"team1048 湖南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
894,"team1049 长沙市长郡中学",0,00:00:00,,,,,,,,,,,,
895,"team1050 西北工业大学附属中学",0,00:00:00,,,,,,,,,,,,
896,"team1054 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
897,"team1055 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
898,"team1060 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
899,"team1063 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
900,"team1064 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
901,"team1065 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
902,"team1066 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
903,"team1067 中山市中山纪念中学",0,00:00:00,,,,,,,,,,,,
904,"team1068 山河大学",0,00:00:00,,,,,,,,,,,,
905,"team1069 山河大学",0,00:00:00,,,,,,,,,,,,
906,"team1070 山河大学",0,00:00:00,,,,,,,,,,,,
907,"team1071 山河大学",0,00:00:00,,,,,,,,,,,,
908,"team1072 山河大学",0,00:00:00,,,,,,,,,,,,
909,"team1073 山河大学",0,00:00:00,,,,,,,,,,,,
910,"team1074 山河大学",0,00:00:00,,,,,,,,,,,,
911,"team1075 山河大学",0,00:00:00,,,,,,,,,,,,
912,"team1076 山河大学",0,00:00:00,,,,,,,,,,,,
913,"team1077 山河大学",0,00:00:00,,,,,,,,,,,,
914,"team1078 山河大学",0,00:00:00,,,,,,,,,,,,
915,"team1079 山河大学",0,00:00:00,,,,,,,,,,,,
916,"team1080 山河大学",0,00:00:00,,,,,,,,,,,,
917,"team1081 山河大学",0,00:00:00,,,,,,,,,,,,
918,"team1082 山河大学",0,00:00:00,,,,,,,,,,,,
919,"team1083 山河大学",0,00:00:00,,,,,,,,,,,,
920,"team1084 山河大学",0,00:00:00,,,,,,,,,,,,
921,"team1085 山河大学",0,00:00:00,,,,,,,,,,,,
922,"team1086 山河大学",0,00:00:00,,,,,,,,,,,,
923,"team1087 山河大学",0,00:00:00,,,,,,,,,,,,
924,"team1088 山河大学",0,00:00:00,,,,,,,,,,,,
925,"team1089 山河大学",0,00:00:00,,,,,,,,,,,,
926,"team1090 山河大学",0,00:00:00,,,,,,,,,,,,
927,"team1091 山河大学",0,00:00:00,,,,,,,,,,,,
928,"team1092 山河大学",0,00:00:00,,,,,,,,,,,,
929,"team1093 山河大学",0,00:00:00,,,,,,,,,,,,
930,"team1094 山河大学",0,00:00:00,,,,,,,,,,,,
931,"team1095 山河大学",0,00:00:00,,,,,,,,,,,,
932,"team1096 山河大学",0,00:00:00,,,,,,,,,,,,
933,"team1097 山河大学",0,00:00:00,,,,,,,,,,,,
934,"team1098 山河大学",0,00:00:00,,,,,,,,,,,,
935,"team1099 山河大学",0,00:00:00,,,,,,,,,,,,
936,"team1100 山河大学",0,00:00:00,,,,,,,,,,,,
937,"team1101 山河大学",0,00:00:00,,,,,,,,,,,,
938,"team1102 山河大学",0,00:00:00,,,,,,,,,,,,
939,"team1103 山河大学",0,00:00:00,,,,,,,,,,,,
940,"team1104 山河大学",0,00:00:00,,,,,,,,,,,,
941,"team1105 山河大学",0,00:00:00,,,,,,,,,,,,
942,"team1106 山河大学",0,00:00:00,,,,,,,,,,,,
943,"team1107 山河大学",0,00:00:00,,,,,,,,,,,,
944,"team1108 山河大学",0,00:00:00,,,,,,,,,,,,
945,"team1109 山河大学",0,00:00:00,,,,,,,,,,,,
946,"team1110 山河大学",0,00:00:00,,,,,,,,,,,,
947,"team1111 山河大学",0,00:00:00,,,,,,,,,,,,
948,"team1112 山河大学",0,00:00:00,,,,,,,,,,,,
949,"team1113 山河大学",0,00:00:00,,,,,,,,,,,,
950,"team1114 山河大学",0,00:00:00,,,,,,,,,,,,
951,"team1115 山河大学",0,00:00:00,,,,,,,,,,,,
952,"team1116 山河大学",0,00:00:00,,,,,,,,,,,,
953,"team1117 山河大学",0,00:00:00,,,,,,,,,,,,
954,"team1118 山河大学",0,00:00:00,,,,,,,,,,,,
955,"team1119 山河大学",0,00:00:00,,,,,,,,,,,,
956,"team1120 山河大学",0,00:00:00,,,,,,,,,,,,
957,"team1121 山河大学",0,00:00:00,,,,,,,,,,,,
958,"team1122 山河大学",0,00:00:00,,,,,,,,,,,,
959,"team1123 山河大学",0,00:00:00,,,,,,,,,,,,
960,"team1124 山河大学",0,00:00:00,,,,,,,,,,,,
961,"team1125 山河大学",0,00:00:00,,,,,,,,,,,,
962,"team1126 山河大学",0,00:00:00,,,,,,,,,,,,
963,"team1127 山河大学",0,00:00:00,,,,,,,,,,,,
964,"team1128 山河大学",0,00:00:00,,,,,,,,,,,,
965,"team1129 山河大学",0,00:00:00,,,,,,,,,,,,
966,"team113 南京外国语学校",0,00:00:00,,,,,,,,,,,,
967,"team1130 山河大学",0,00:00:00,,,,,,,,,,,,
968,"team1131 山河大学",0,00:00:00,,,,,,,,,,,,
969,"team1132 山河大学",0,00:00:00,,,,,,,,,,,,
970,"team1133 山河大学",0,00:00:00,,,,,,,,,,,,
971,"team1134 山河大学",0,00:00:00,,,,,,,,,,,,
972,"team1135 山河大学",0,00:00:00,,,,,,,,,,,,
973,"team1136 山河大学",0,00:00:00,,,,,,,,,,,,
974,"team1137 山河大学",0,00:00:00,,,,,,,,,,,,
975,"team1138 山河大学",0,00:00:00,,,,,,,,,,,,
976,"team1139 山河大学",0,00:00:00,,,,,,,,,,,,
977,"team114 南京外国语学校",0,00:00:00,,,,,,,,,,,,
978,"team1140 山河大学",0,00:00:00,,,,,,,,,,,,
979,"team1141 山河大学",0,00:00:00,,,,,,,,,,,,
980,"team1142 山河大学",0,00:00:00,,,,,,,,,,,,
981,"team1143 山河大学",0,00:00:00,,,,,,,,,,,,
982,"team1144 山河大学",0,00:00:00,,,,,,,,,,,,
983,"team1145 山河大学",0,00:00:00,,,,,,,,,,,,
984,"team1146 山河大学",0,00:00:00,,,,,,,,,,,,
985,"team1147 山河大学",0,00:00:00,,,,,,,,,,,,
986,"team1148 山河大学",0,00:00:00,,,,,,,,,,,,
987,"team1149 山河大学",0,00:00:00,,,,,,,,,,,,
988,"team115 南京外国语学校",0,00:00:00,,,,,,,,,,,,
989,"team1150 山河大学",0,00:00:00,,,,,,,,,,,,
990,"team1151 山河大学",0,00:00:00,,,,,,,,,,,,
991,"team1152 山河大学",0,00:00:00,,,,,,,,,,,,
992,"team1153 山河大学",0,00:00:00,,,,,,,,,,,,
993,"team1154 山河大学",0,00:00:00,,,,,,,,,,,,
994,"team1155 山河大学",0,00:00:00,,,,,,,,,,,,
995,"team1156 山河大学",0,00:00:00,,,,,,,,,,,,
996,"team1157 山河大学",0,00:00:00,,,,,,,,,,,,
997,"team1158 山河大学",0,00:00:00,,,,,,,,,,,,
998,"team1159 山河大学",0,00:00:00,,,,,,,,,,,,
999,"team116 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1000,"team1160 山河大学",0,00:00:00,,,,,,,,,,,,
1001,"team1161 山河大学",0,00:00:00,,,,,,,,,,,,
1002,"team1162 山河大学",0,00:00:00,,,,,,,,,,,,
1003,"team1163 山河大学",0,00:00:00,,,,,,,,,,,,
1004,"team1164 山河大学",0,00:00:00,,,,,,,,,,,,
1005,"team1165 山河大学",0,00:00:00,,,,,,,,,,,,
1006,"team1166 山河大学",0,00:00:00,,,,,,,,,,,,
1007,"team1167 山河大学",0,00:00:00,,,,,,,,,,,,
1008,"team1168 山河大学",0,00:00:00,,,,,,,,,,,,
1009,"team1169 山河大学",0,00:00:00,,,,,,,,,,,,
1010,"team117 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1011,"team1170 山河大学",0,00:00:00,,,,,,,,,,,,
1012,"team1171 山河大学",0,00:00:00,,,,,,,,,,,,
1013,"team1172 山河大学",0,00:00:00,,,,,,,,,,,,
1014,"team1173 山河大学",0,00:00:00,,,,,,,,,,,,
1015,"team1174 山河大学",0,00:00:00,,,,,,,,,,,,
1016,"team1175 山河大学",0,00:00:00,,,,,,,,,,,,
1017,"team1176 山河大学",0,00:00:00,,,,,,,,,,,,
1018,"team1177 山河大学",0,00:00:00,,,,,,,,,,,,
1019,"team1178 山河大学",0,00:00:00,,,,,,,,,,,,
1020,"team1179 山河大学",0,00:00:00,,,,,,,,,,,,
1021,"team118 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1022,"team1180 山河大学",0,00:00:00,,,,,,,,,,,,
1023,"team1181 山河大学",0,00:00:00,,,,,,,,,,,,
1024,"team1182 山河大学",0,00:00:00,,,,,,,,,,,,
1025,"team1183 山河大学",0,00:00:00,,,,,,,,,,,,
1026,"team1184 山河大学",0,00:00:00,,,,,,,,,,,,
1027,"team1185 山河大学",0,00:00:00,,,,,,,,,,,,
1028,"team1186 山河大学",0,00:00:00,,,,,,,,,,,,
1029,"team1187 山河大学",0,00:00:00,,,,,,,,,,,,
1030,"team1188 山河大学",0,00:00:00,,,,,,,,,,,,
1031,"team1189 山河大学",0,00:00:00,,,,,,,,,,,,
1032,"team119 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1033,"team1190 山河大学",0,00:00:00,,,,,,,,,,,,
1034,"team1191 山河大学",0,00:00:00,,,,,,,,,,,,
1035,"team1192 山河大学",0,00:00:00,,,,,,,,,,,,
1036,"team1193 山河大学",0,00:00:00,,,,,,,,,,,,
1037,"team1194 山河大学",0,00:00:00,,,,,,,,,,,,
1038,"team1195 山河大学",0,00:00:00,,,,,,,,,,,,
1039,"team1196 山河大学",0,00:00:00,,,,,,,,,,,,
1040,"team1197 山河大学",0,00:00:00,,,,,,,,,,,,
1041,"team1198 山河大学",0,00:00:00,,,,,,,,,,,,
1042,"team1199 山河大学",0,00:00:00,,,,,,,,,,,,
1043,"team120 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1044,"team1200 山河大学",0,00:00:00,,,,,,,,,,,,
1045,"team1201 山河大学",0,00:00:00,,,,,,,,,,,,
1046,"team1202 山河大学",0,00:00:00,,,,,,,,,,,,
1047,"team1203 山河大学",0,00:00:00,,,,,,,,,,,,
1048,"team1204 山河大学",0,00:00:00,,,,,,,,,,,,
1049,"team1205 山河大学",0,00:00:00,,,,,,,,,,,,
1050,"team1206 山河大学",0,00:00:00,,,,,,,,,,,,
1051,"team1207 山河大学",0,00:00:00,,,,,,,,,,,,
1052,"team1208 山河大学",0,00:00:00,,,,,,,,,,,,
1053,"team1209 山河大学",0,00:00:00,,,,,,,,,,,,
1054,"team1210 山河大学",0,00:00:00,,,,,,,,,,,,
1055,"team1211 山河大学",0,00:00:00,,,,,,,,,,,,
1056,"team1212 山河大学",0,00:00:00,,,,,,,,,,,,
1057,"team1213 山河大学",0,00:00:00,,,,,,,,,,,,
1058,"team1214 山河大学",0,00:00:00,,,,,,,,,,,,
1059,"team1215 山河大学",0,00:00:00,,,,,,,,,,,,
1060,"team1216 山河大学",0,00:00:00,,,,,,,,,,,,
1061,"team1217 山河大学",0,00:00:00,,,,,,,,,,,,
1062,"team1218 山河大学",0,00:00:00,,,,,,,,,,,,
1063,"team1219 山河大学",0,00:00:00,,,,,,,,,,,,
1064,"team122 南京外国语学校",0,00:00:00,,,,,,,,(-1),,,,
1065,"team1220 山河大学",0,00:00:00,,,,,,,,,,,,
1066,"team1221 山河大学",0,00:00:00,,,,,,,,,,,,
1067,"team1222 山河大学",0,00:00:00,,,,,,,,,,,,
1068,"team1223 山河大学",0,00:00:00,,,,,,,,,,,,
1069,"team1224 山河大学",0,00:00:00,,,,,,,,,,,,
1070,"team1225 山河大学",0,00:00:00,,,,,,,,,,,,
1071,"team1226 山河大学",0,00:00:00,,,,,,,,,,,,
1072,"team1227 山河大学",0,00:00:00,,,,,,,,,,,,
1073,"team1228 山河大学",0,00:00:00,,,,,,,,,,,,
1074,"team1229 山河大学",0,00:00:00,,,,,,,,,,,,
1075,"team1230 山河大学",0,00:00:00,,,,,,,,,,,,
1076,"team1231 山河大学",0,00:00:00,,,,,,,,,,,,
1077,"team1232 山河大学",0,00:00:00,,,,,,,,,,,,
1078,"team1233 山河大学",0,00:00:00,,,,,,,,,,,,
1079,"team1234 山河大学",0,00:00:00,,,,,,,,,,,,
1080,"team124 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1081,"team125 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1082,"team126 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1083,"team127 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1084,"team128 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1085,"team129 南京外国语学校",0,00:00:00,,,,,,,,,,,,
1086,"team138 山河大学宁波分校",0,00:00:00,,,,,,,,,,,,
1087,"team139 山河大学宁波分校",0,00:00:00,,,,,,,(-1),(-2),,,(-2),(-9)
1088,"team158 杭州医学院",0,00:00:00,(-1),,,,,,(-6),(-7),,,(-4),(-3)
1089,"team159 杭州医学院",0,00:00:00,(-3),,,,,,,,,(-10),(-2),(-1)
1090,"team193 东莞中学松山湖学校",0,00:00:00,,,,,,,,,,,,
1091,"team194 东莞中学松山湖学校",0,00:00:00,,,,,,,,,,,,
1092,"team197 韶关学院",0,00:00:00,,,,,,,,,,,,(-1)
1093,"team198 韶关学院",0,00:00:00,,,,,,,,,,,,
1094,"team223 大连海事大学",0,00:00:00,,,,,,,,,,,,(-6)
1095,"team232 内蒙古大学",0,00:00:00,,,,,,,,,,,,
1096,"team241 香港大学",0,00:00:00,,,,,,,,,,,,
1097,"team242 广西科技大学",0,00:00:00,,,,,,,,,,,,(-4)
1098,"team243 山西大学",0,00:00:00,,,,,,,,,,,,
1099,"team247 合肥工业大学",0,00:00:00,,,,,,,,,,,,
1100,"team248 合肥工业大学",0,00:00:00,,,,,,,,,,,,
1101,"team251 成都理工大学",0,00:00:00,,,,,,,,,,,,
1102,"team262 北京理工大学",0,00:00:00,,,,,,,,,,,,
1103,"team290 宁波大学",0,00:00:00,,,,,,,,,,,,(-2)
1104,"team326 安徽工业大学",0,00:00:00,,,,,,,,,,,,
1105,"team328 钉耙编程-小学组-余正霖",0,00:00:00,,,,,,,,,,,,
1106,"team330 同济大学",0,00:00:00,,,,,,,,,,,,
1107,"team340 钉耙编程-小学组-高墨锴",0,00:00:00,,,,,,,,,,,,
1108,"team346 南京大学",0,00:00:00,,,,,,,,,,,,
1109,"team350 南京大学",0,00:00:00,,,,,,,,,,,,
1110,"team351 南京大学",0,00:00:00,(-5),,,,,,(-14),,,,,(-16)
1111,"team353 南京大学",0,00:00:00,,,,,,,,,,,,
1112,"team355 华中农业大学",0,00:00:00,,,,,,,,,,,,
1113,"team359 华中农业大学",0,00:00:00,,,,,,,,,,,,
1114,"team379 浙大城市学院",0,00:00:00,,,,,,,,,,,,
1115,"team381 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
1116,"team383 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
1117,"team384 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
1118,"team385 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
1119,"team387 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
1120,"team388 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
1121,"team389 华南师范大学附属中学",0,00:00:00,,,,,,,,,,,,
